id,title,score,time,like,dislike,reply,content,book
12606727,有信仰比教育更能飞往你的山,3.0,2020-05-20 00:08:40,5,1,0,"                        此书分数和推荐都有点虚高。本书流畅度不错，按照，大学前在原生家庭的生活，大学中，大学后三个部分展开。甚至个人感觉包装这个所谓什么逃离原生家庭，靠接受教育改变人生的营销角度真恶心。 这是一个比较传统和守旧的纯摩门教家庭，但是字里行间其实真没那么苦逼兮兮。就如同...

                         (展开)
                    ",你当像鸟飞往你的山
12585197,有关教育与家庭  并充满传奇色彩的书,,2020-05-11 11:32:36,4,0,0,"                        看完以后这本书是可以激起层层涟漪的，这不仅是一本讲教育的，看完以后更觉得是讲童年和亲情的。也许是国外的教育和生活模式更独立，所以作者和父母以及其他家庭成员人情淡漠，有疏离感。家不再是一个避难所和港湾，记得其父亲为了留作者在废旧场帮忙，威胁一个十六岁的孩子出...

                         (展开)
                    ",你当像鸟飞往你的山
12552510,励志？错；教育？不全对；原生家庭，像空气一样的存在,5.0,2020-04-30 01:44:52,4,0,0,"这篇书评可能有关键情节透露

                        请你，不要把它当成一个励志故事，这对它是一种严重的贬低。 我用了五个小时四十四分钟看完了这本书。 看完之后我觉得我有一些东西要写，可我脑子里并不知道自己要写点什么。 在读这本书之前我刚刚结束《坟场之书》，那是一本讲述奇幻故事的书，所以在刚开始读这本书时总觉得它...

                         (展开)
                    ",你当像鸟飞往你的山
12545062,《你当像鸟飞往你的山》| 决定你是谁的最强大因素来自于你的内心。,4.0,2020-04-27 00:21:39,4,0,0,"这篇书评可能有关键情节透露

                        本文首发于公众号【有无信笺】 今天要推荐一本非常好看的书，《你当像鸟飞往你的山》。 比尔盖茨将它列为年度推荐第一名，他说：“这是一个惊人的故事，真正鼓舞人心。我在阅读她极端的童年故事时，也开始反思起自己的生活。每个人都会喜欢这本书。它甚至比你听说的还要好。” ...

                         (展开)
                    ",你当像鸟飞往你的山
12533489,《你当像鸟飞往你的山》：熬过苦难最好的方式，是直视苦难逆风飞翔,5.0,2020-04-23 09:33:02,4,0,0,"                        01 起初，吸引我的是它的中文版书名《你当像鸟飞往你的山》。还没读之前，误以为是一本小说。 读了之后，才发现这是一部高分自传体作品，是作者塔拉自己的故事。关于成长，关于原生家庭，关于贫穷、困惑，关于选择、失去与新生。 这本书是比尔盖茨年度推荐，上市后便登上了《纽...

                         (展开)
                    ",你当像鸟飞往你的山
12484383,认识自我的艰难旅程,5.0,2020-04-08 04:12:04,4,0,0,"                        认识自我并不是一个天经地义毫不费力的过程。成长的环境里家人朋友可能无意或者别有用心地给你洗脑操控你。小孩子很容易屈服于大人的权威或者比自己强大的同龄人，而合格的家长是不多的，到处bully的同龄人也不少。有些自诩开明的家长在孩子的发展不如自己所设想时也会想方设法...

                         (展开)
                    ",你当像鸟飞往你的山
12400198,知识改变命运,5.0,2020-03-17 16:22:34,4,0,1,"这篇书评可能有关键情节透露

                        其实和英文原版的书名Educated相比，得到作者认可的中文译名不那么凸显主题。但我不得不承认，当初买这本书很重要的一个原因，就是被这个译名所吸引了。 我想，这本书就是对于读书无用论、否定教育作用的人的最好的辩驳。作者出生在一个非常传统的宗教家庭，传统到不相信医生、...

                         (展开)
                    ",你当像鸟飞往你的山
12356053,《你当像鸟飞往你的山》,5.0,2020-03-07 12:23:12,5,1,0,"这篇书评可能有关键情节透露

                        引入 《你当像鸟飞往你的山》，名字听起来有些奇怪，感觉让人摸不着头脑。因为它来源于《圣经·诗篇》中的一句话的节选“Flee as a bird to your mountain”。 这句话可以说，涵盖了这本书：作者塔拉小时候熟读《圣经》和《摩门圣经》，而她自己又像飞鸟一样，渐渐逃离故乡之山...

                         (展开)
                    ",你当像鸟飞往你的山
12235318,可能是我愿意多花些时间重复读几遍的书,,2020-02-10 13:18:39,4,0,1,"                        很喜欢这本书，原因有几点，首先，作者与译者的文字功底非常深厚，很多词句段落都是一气呵成，精彩到让你想要去多读几次，细细品味。其次，故事非常精彩，非常特别，女主人公的生存环境是不可想象的艰苦和戏剧化，你会忍不住想要发问在这个世界居然还存在如此愚昧无知的家庭，...

                         (展开)
                    ",你当像鸟飞往你的山
12231701,你当像鸟飞往你的山,4.0,2020-02-09 13:31:41,1,0,0,"                        《你当像鸟飞往你的山》 这是一个美国女孩塔拉的故事，一个真实的故事，她自己写下的故事。 十七岁之前的她，是从未踏入过教室的大山里的女孩，后来上了剑桥，进了哈佛，成了哲学硕士，历史博士... 看上去这真像一个心灵鸡汤里的故事，一个励志故事，但不仅仅与此。 在塔拉的故...

                         (展开)
                    ",你当像鸟飞往你的山
12228397,教育意味着获得不同的视角,5.0,2020-02-08 14:39:28,4,0,1,"                        这本书的作者塔拉出生于美国犹他州一个摩门教的家庭，全书讲述了她独特的家庭环境、如何走出大山进入大学、在融入社会与回归大山中不断挣扎，最终找到自我的过程。 本书的英文名为《Educated》，作者认为教育应该是思想的拓展，同理心的深化，视野的开阔。教育意味着获得不同的...

                         (展开)
                    ",你当像鸟飞往你的山
10530918,何以为家,5.0,2019-09-27 00:47:23,5,0,0,"                        毕业之后我曾带爸妈去黄石公园，途中经过Idaho以及盐湖城。一路所见的乡村以及洛基山脉景色，除了“壮美、辽阔”这样的词，也让我感到强烈的陌生。这种陌生不单单是初到某地的陌生，而是对这个地方彻底的不了解—我几乎从来没有在书里读过关于这个地区的历史和故事。 所以当我...

                         (展开)
                    ",你当像鸟飞往你的山
9827940,受教是什么,5.0,2018-12-15 09:22:07,4,0,0,"                        比尔盖茨2018最爱书单第一本是这位不知名作者Tara Westove的Educated，也是2018年各大榜单第1。Educated，目前没有中文版，网上暂称书名为《教育改变命运》，我觉得非常不准确，这不是寒窗苦读从大山飞出金凤凰的澎湃励志故事，事实上读的过程中我经常感到不适，以至于要停下来...

                         (展开)
                    ",你当像鸟飞往你的山
9532384,.notes,4.0,2018-07-21 15:33:22,3,0,0,"                        Educated大概讲述的是这样的一个故事：Tara在虔诚的摩门教家庭里长大，父亲享有绝对的权威地位。出于对政府的不信任，父亲不让孩子上学、不给孩子办出生证明、生病了也不去医院、药是有毒的……他们全家是与世隔绝的玻璃里的人。女孩靠努力与坚持，终于自学考上了杨百翰大学，...

                         (展开)
                    ",你当像鸟飞往你的山
14378797,被故事带跑偏的主题——读《你当像鸟飞往你的山》,4.0,2022-05-01 23:39:53,3,0,0,"这篇书评可能有关键情节透露

                        被故事带跑偏的主题——读《你当像鸟飞往你的山》 这是一本畅销书，很多人推荐，但推荐的关键词逃不开“原生家庭”“17岁没上过学但自学考上剑桥” “垃圾场长大的学霸美女”“摩门教”“生病从来不去医院”······这些匪夷所思的传奇经历会让人有一种猎奇心理，这分明就...

                         (展开)
                    ",你当像鸟飞往你的山
14270031,吐槽感！,2.0,2022-03-11 20:58:59,3,0,0,"这篇书评可能有关键情节透露

                        《你当像鸟飞往你的山》 作者：塔拉 内容简介：这是一本作者的纪实自传体小说，讲述她在17岁之前没去过学校，之后却走出山区，逆袭考上了剑桥博士的励志故事。 书封的推荐词印有： ★ 比尔盖茨年度荐书第一名 ★ 美国亚马逊年度编辑选书第一名 ★《纽约时报》、《华尔街日报》...

                         (展开)
                    ",你当像鸟飞往你的山
14145124,要做勇敢的鸟,5.0,2022-01-16 18:51:17,4,0,0,"                        不管在任何年纪，都不要放弃成长，只要你不放弃，神也不会放弃。 当你不知道从什么地方开始改变的时候，你就把身边的每一件小事做好；当你不知道怎么样开始的时候，你就把离你最近的那件小事做好，积少成多，慢慢地总有一天你就能看见自己的变化。还是之前说过的：对抗平庸生活...

                         (展开)
                    ",你当像鸟飞往你的山
14103466,"The Real Worthy Education: Know Thyself, and then Be Thyself",,2021-12-30 14:12:52,3,0,0,"                        An incredible life experience so worth sharing. It is, from my point of view, so full of violence, oppression, gaslighting, torture, unnecessary hardship, patriarchal malice and absurdity on the pretense of faith. However, the narration simultaneously provi...

                         (展开)
                    ",你当像鸟飞往你的山
13663720,爱，牢笼与教育,5.0,2021-07-09 00:38:09,3,0,3,"这篇书评可能有关键情节透露

                        两天时间囫囵吞枣似地读完了这本中译名为“你当像鸟飞往你的山”的《Educated》，在读之前，“受教育”一词为何要翻译成看似矫揉造作多此一举的长句使我疑惑，我想，书名设下的悬念，只有到书中才能找到答案。 本书分成三个部分，因此，我也将我的感受分成三个部分记录 Part 1 ...

                         (展开)
                    ",你当像鸟飞往你的山
13624696,《你当像鸟飞往你的山》：如何从17岁前从未踏入教室的大山女孩成长为比尔盖茨敬佩的知识女性,5.0,2021-06-19 18:52:17,3,0,2,"这篇书评可能有关键情节透露

                        “一个惊人的故事，真正鼓舞人心。我在阅读她极端的童年故事时，也开始反思起自己的生活。” 这是一个比尔盖茨很敬佩的女性的自传。 比尔盖茨曾这样形容作者塔拉韦斯特弗和她的书。 “《你当像鸟飞往你的山》每个人都会喜欢。它甚至比你听说的还要好。” 作者塔拉韦斯特弗来自...

                         (展开)
                    ",你当像鸟飞往你的山
13584619,我们都比故事分配给我们的角色更复杂,4.0,2021-06-02 11:15:51,3,0,0,"这篇书评可能有关键情节透露

                        为了给还在读小学的表妹买一些书，我又看了一遍这本畅销书。 我发誓我不会再看了。 我没有查到这到底是一本自传体小说还是一本真真正正的传记，看它获得了洛杉矶时报最佳传记奖，姑且就认为是传记。 作为一本传记，在我看来本书最真实的部分，就是它的结尾，作者对书中描述事件...

                         (展开)
                    ",你当像鸟飞往你的山
13533757,2021-13《你当像鸟飞往你的山》,5.0,2021-05-08 15:51:25,3,0,0,"                        前几天读完，讲原生家庭的书。与其说在看书，不如是回顾自己的过往。 前半篇看的压抑，难过，愤怒或者无力。让我想到小时候因为爸妈不在身边，经常被哥哥揍，缘由我都不记得了。只记得很多个难过哭泣的时候，还有一些想要自杀的片段。 当时我不到小学三年级 长大后和很多朋友在...

                         (展开)
                    ",你当像鸟飞往你的山
13505534,总结,,2021-04-26 15:59:59,3,0,1,"                        小时候，我等待思想成熟，等待经验积累，等待抉择坚定，等待成为一个成年人的样子。那个人，或是那个化身，曾经有所归属。我属于那座山，是那座山塑造了我。只是随着年龄的增长，我开始思考，我的起点是否就是我的终点。一个人初具的雏形是否就是他唯一真实的样貌。 我和家庭之...

                         (展开)
                    ",你当像鸟飞往你的山
13497158,你们的孩子并不是你们的,4.0,2021-04-22 23:19:43,3,0,0,"                        国外关于摆脱外界期待、找寻自我的畅销书不少，比如伍绮诗的《无声告白》，珍妮特·温特森的《橘子不是唯一的水果》……可它们都没有塔拉·韦斯特弗这本书让人如此震撼、刺痛，甚至愤怒，偏执的父亲、软弱的母亲、暴力的哥哥，共同施加精神奴役。如果没有教育，如果不是教育，...

                         (展开)
                    ",你当像鸟飞往你的山
13380285,原生家庭的创伤,4.0,2021-04-09 22:51:39,3,0,0,"                        塔拉生长在爱荷华州的一座大山里，她是家里的第七个孩子，亦是最小的孩子，在17岁之前没有上过学。 不去上学的原因是，父亲坚定的认为医院、学校等等政府组织都布满了光明会心术不正的邪教徒。 父亲有一种本事，他以他惊人的偏执，能够让一家人相信他、顺从他，共同封闭在幻觉...

                         (展开)
                    ",你当像鸟飞往你的山
13280885,一部憋屈着看完的书,5.0,2021-02-25 15:05:31,3,0,0,"这篇书评可能有关键情节透露

                        很早就听说了这本书，一直想看，终于看到了才发现我错了，我真的不该看。 看介绍说这是本战胜原生家庭，呼吁教育重要的书，我也是抱着这种想法去阅读的，但是读的时候才发现，这原生家庭造成的伤害教育都不一定能够拯救得了作者。 我读了一半的时候，憋屈。 有人告诉我，读到后...

                         (展开)
                    ",你当像鸟飞往你的山
13194906,我当像鸟飞往我的山,5.0,2021-02-06 12:00:45,3,0,0,"                        ①英文名——《教育：一本回忆录》，和作者的叙述方式一样，只是忠实地记录，但在对中文名了解之后，发觉现在的译名确实更符合国人对精巧的定义。 ②这本书最令我震撼的地方在于，这不是一个凭空杜撰出的情节曲折的故事，而是一个活生生的人的真实经历。这种经历带给我的极大震...

                         (展开)
                    ",你当像鸟飞往你的山
13099116,一个美丽但并不合适的中译名 - 浅析“你当像鸟飞往你的山“背后的故事和涵义,,2020-12-31 20:43:06,3,0,0,"                        当我最初看到这本书的中译名时，我是困惑的。 英文名字是一个单词”Educated”，简洁有力，词意清晰明了。书名已暗示这是一本有关教育与成长的回忆录。 但中文译名很长，虽则充满美感，但却不甚明了。有些朋友则据此认为其涵义是寻找与探索自己的成长道路。 这让我有些好奇，所...

                         (展开)
                    ",你当像鸟飞往你的山
12980826,人生把握在自己手中,,2020-11-20 00:10:10,3,0,0,"这篇书评可能有关键情节透露

                        利用在地铁上的通勤时间，把《你当像鸟飞往你的山》的英文原版《Educated》看完了。这本书由Tara Westover所写，讲的是“原生家 庭”这个比较沉重的话题，不过，正如作者在这本书的最后一句所写：“I call it an education.” 。“教育”是走出去的有效途径 “My family was sp...

                         (展开)
                    ",你当像鸟飞往你的山
12953553,大山的阴影,4.0,2020-11-05 19:23:17,4,0,1,"                        看完全书心情复杂，因为在最后一章前都在叙述她在受教育时期与家庭矛盾激化的过程。而且在最后一章前她和父母已经达到了无法和解的地步，互相再不相见。紧接着，她在最后一章仓促的结尾，表示她获得了平静，而且是教育带来的。以她的见识，得出这样的结论，真是虚伪的可怕。因...

                         (展开)
                    ",你当像鸟飞往你的山
12846551,一本期望与落差过大的书,2.0,2020-09-04 00:00:05,3,0,3,"这篇书评可能有关键情节透露

                        在看到众多对这本书的好评和推荐时，我希望从这本书里找到“在有缺陷的原生家庭中自我疗愈和成长”的共鸣，并期待收获诸如“在自己的路上坚定走下去并巧妙地与家庭和解”的精神鼓励和指导方法。 书原名Educated，作者在不断强调并强化的却是她的父亲如何偏执、她的哥哥如何暴戾...

                         (展开)
                    ",你当像鸟飞往你的山
12832535,当你像鸟飞往你的山有感,5.0,2020-08-28 04:42:03,3,0,0,"                        现实往往比想象更残酷，没有作者自述自己如何一步步从大山里的废料厂走到杨百翰学士，剑桥硕士，哈佛博士，你永远不知道世界上有多么疯狂的故事在真实上演（当作者cue到拉登被击毙，绝命毒师的时候，我才如梦初醒般的认识到作者那时所亲身经历的与我只是空间的距离），书中的故...

                         (展开)
                    ",你当像鸟飞往你的山
12818303,教育只是这本书的引子,5.0,2020-08-22 10:24:51,3,0,0,"这篇书评可能有关键情节透露

                        第一次时读了10%，第二次花了二十个小时一口气读完。这本书带给我的震撼比我想象得要大。 于我而言，全书的第一个泪点是Tyler义无反顾地离开家去读大学。Tara看着Tyler离家时的心理描述十分动情，那个时候的Tara尚不理解是什么促使Tyler义无反顾的离开。我之所以受触动也是联想...

                         (展开)
                    ",你当像鸟飞往你的山
12750130,没有移山的力量，那就给自己插上一双翅膀,5.0,2020-07-24 15:04:44,3,0,0,"这篇书评可能有关键情节透露

                        17年从未上过学，通过自学考取杨百翰大学。在顺利获得学士学位时，得到盖茨剑桥奖学金并获得剑桥硕士和博士学位，看起来，塔拉就是励志故事的主人公，在自己不断拼搏和奋斗中找到人生的价值，获取人生的成功，但是，故事真的是这样吗？真的是成功学，鸡血励志故事，司空见惯的...

                         (展开)
                    ",你当像鸟飞往你的山
12714504,救赎,,2020-07-08 23:13:57,3,0,1,"                        这本书的主旨并不是教育，而是救赎。与扭曲的原生家庭脱离，教育起了不可磨灭的作用，但归根结底是自我努力救赎的结果。我觉得这本书适合于指导所有关系。作者在日记里写道，It is strange that you give the people you love so much power over you。 那如果你在一段关系中感...

                         (展开)
                    ",你当像鸟飞往你的山
12693510,《你当像鸟飞往你的山》：要想重获新生，唯有告别过往,5.0,2020-06-29 11:35:29,3,0,0,"这篇书评可能有关键情节透露

                        你可以爱一个人，但仍然选择和他说再见；你可以想念一个人，但仍然庆幸他不在你的生命中。 这句看似自相矛盾的话里，充满着为获得新生而与旧世界挥手告别的决绝。说这话的，是美国作家塔拉·韦斯特弗，而她要告别的，是承载了她二十多年过往的原生家庭。2018年，塔拉将自己的成...

                         (展开)
                    ",你当像鸟飞往你的山
12641516,比尔·盖茨给她点赞：好的教育是这样的,5.0,2020-06-04 16:29:49,2,0,0,"这篇书评可能有关键情节透露

                        比尔·盖茨极力推荐过这本书。 主人公塔拉·韦斯特弗是极端摩门教家庭出生的女孩，17岁之前没去过学校，在一个痛恨医院、警察、仇视政府的家庭长大，教育改变了她的命运。 这是基于她的亲身经历，近距离探讨教育、逃离、找寻自我的自传体小说。她因此书被《时代周刊》评为2019...

                         (展开)
                    ",你当像鸟飞往你的山
12612749,比尔·盖茨力荐《你当像鸟飞往你的山》,5.0,2020-05-22 21:01:52,3,0,0,"这篇书评可能有关键情节透露

                        一个惊人的故事，真正鼓舞人心。我在阅读她极端的童年故事时，也开始反思起自己的生活。《你当像鸟飞往你的山》每个人都会喜欢。它甚至比你听说的还要好。 ——比尔·盖茨 我想这本名为Educated的畅销书为什么能够打动比尔·盖茨，原因很大可能是世界上每一个人都必须经历“教...

                         (展开)
                    ",你当像鸟飞往你的山
12588971,五星强推丨塔拉不再属于记忆中的那座大山 亦或许从未真正地属于过那里,5.0,2020-05-12 21:46:31,3,0,0,"这篇书评可能有关键情节透露

                        开头部分作者对童年在大山里生活的记忆是破碎的、不连贯的，却能感受到那时候生活的封闭和保守，甚至愚昧。读着读着就想掉眼泪，将情感代入故事中，便有一种明知这样的生活很荒唐却无力改变的压抑感。 读完之后便不难理解，为什么这样一本书可以在出版之后占据各大非虚构类图书...

                         (展开)
                    ",你当像鸟飞往你的山
12578998,《你当像鸟飞往你的山》：世界上有一种鸟儿，注定是关不住的,,2020-05-09 08:56:15,3,0,0,"                        “有的鸟儿注定是关不住的，因为它们的羽毛太鲜亮了”。---《肖申克的救赎》 对于部分人来说，会有一个不那么愉悦的童年，但是对美国少女塔拉·韦斯特弗來说，她的童年岂止是不愉悦，简直是不忍回首。 塔拉童年的游乐场是钢筋混凝土组成的废料场，机器的轰鸣声代替了读书声，生...

                         (展开)
                    ",你当像鸟飞往你的山
12569204,《你当像鸟飞往你的山》让人生插上思想的翅膀,5.0,2020-05-05 20:13:46,3,0,0,"                        这本自传性质的书正是为我们展示了作者如何从其悲剧性的人生中逃脱出来，而在她生长的那座大山里，相似的悲剧依然在发生。 在“印第安公主”巴克峰脚下的山谷中，主角塔拉一家生活在这里，全家被疑似患有“躁郁症”的狂热摩门教徒父亲所统辖。在这个家里，政府是不值得信任的，...

                         (展开)
                    ",你当像鸟飞往你的山
12557074,超越原生家庭,4.0,2020-05-01 18:01:41,3,0,0,"                        01 已经不记得这本书是什么时候登上畅销书榜，好几次在方所，在言几又，在当当网首页看到这本书。 但是，最近对畅销书有所警惕便一直没有下单。直到朋友圈有个朋友买多了，才要了一本。 虽然很快，但是读起来很快，三个小时左右我就读完。过程中，我不断闪回我自己的成长经历。...

                         (展开)
                    ",你当像鸟飞往你的山
12501599,你当像鸟飞往你的山,5.0,2020-04-13 14:02:44,3,0,0,"                        一位从未受过正规基础教育的女孩，凭借自学一路读到剑桥的博士。 我承认我最开始是被推荐语里作者优秀的教育经历所吸引的。 它确实一本书写荣耀的书，但不是学历背景的荣耀，是一位女性在种种痛苦中重建自我的荣耀，是一个人书写自身历史的荣耀。 作者早年生活环境的恶劣超乎我...

                         (展开)
                    ",你当像鸟飞往你的山
12472537,这不是一本励志书,4.0,2020-04-04 20:51:31,3,0,1,"                        最初种草这本书是因为推荐标签：“17岁前未受过正规教育，在垃圾堆里自学出来的剑桥博士”，再加上中文版的书名——你当像鸟飞往你的山，于是深以为然这是一本人生励志求学书，而我肯定能从作者的经历中受到鼓舞，鞭策自己勤奋上进。 本书的作者塔拉•韦斯特弗生于1986年美国...

                         (展开)
                    ",你当像鸟飞往你的山
12454891,PUA高手教你搞骨科,3.0,2020-03-30 20:31:44,3,0,0,"                        故事零散缺少连续性，尤其是前几个容易理不清时间线，莫名其妙发生没头没尾的结束，书中有大量作者怀疑记忆的情节，阅读体验感很不好。 有类似的原生家庭看这本书会觉得很没意思，很无趣的经历，直到最后受迫害的人们相互抱团取暖，他们没有胜利或是自己的意愿选择离开，他们是...

                         (展开)
                    ",你当像鸟飞往你的山
12451467,飞往自由的山,5.0,2020-03-29 21:57:13,3,0,0,"这篇书评可能有关键情节透露

                        很惊讶，这个故事居然发生在近代的美国，1980～2000年之间，作者生于1986年。地点是在爱达荷州某个叫巴克峰的山区。 一、家庭教育 人，无法选择出身和父母。未成年没有生存能力之前，碰到哪些事情，够糟心一辈子的呢？恐怕是扭曲的家庭环境。 哥哥肖恩把语言辱骂、肢体暴力当成...

                         (展开)
                    ",你当像鸟飞往你的山
12449992,说服传播与自我重构,5.0,2020-03-29 15:39:34,4,0,0,"                        我所有的奋斗，我多年来的学习，一直为了让自己得到这样一种特权：见证和体验超越父亲所给予我的更多的真理，并用这种真理构建自己的思想。我开始相信，评价多种思想、多种历史和多种观点的能力的是自我创造力的核心。 ——《你当像鸟飞往你的山》 之前在玩《文明5》的时候，看...

                         (展开)
                    ",你当像鸟飞往你的山
12428661,Review：Educated: A memoir,5.0,2020-03-23 20:48:20,3,0,0,"这篇书评可能有关键情节透露

                        Educated: A memoir is a best selling book written by the best selling author Tara Westover and it was published on February 18, 2018. The memoir is about the growing story of Tara. She didn’t go to school and was doing homeschooling by her mother until she...

                         (展开)
                    ",你当像鸟飞往你的山
12413287,它治好了我一半的抑郁情绪,5.0,2020-03-20 15:34:10,3,0,0,"这篇书评可能有关键情节透露

                        我知道这本书是在2019年底，西西弗书店的公众号上，出了一片2019年度推荐图书排行榜。 2019对于我来说，是很艰难的一年，相信很多人也跟我一样，过得不尽如意。 当我看到对于这本书的简介的时候，我瞬间觉得被击中了，他这样说的： “我们都渴望成功同时粗暴定义成功，但却忽略...

                         (展开)
                    ",你当像鸟飞往你的山
12410338,半生中的两个奇迹,5.0,2020-03-19 21:45:27,3,0,1,"这篇书评可能有关键情节透露

                        人的一生遇到一个奇迹可能就是莫大的幸运。而塔拉经历了常人眼中的两个系列奇迹。 第一个系列叫做活下来。在父亲吉恩和哥哥肖恩的双重折磨下，活下来俨然是个奇迹。 哥哥是个暴力狂，不过虽然既喜怒无常，又无端暴力，似乎还是没有真正做过危及塔拉生命的事情，虽然后来给过多...

                         (展开)
                    ",你当像鸟飞往你的山
12387095,塔拉被父亲母亲和哥哥 PUA 的一生,4.0,2020-03-15 02:14:20,3,0,0,"                        我相信，很多人刚遇到这本书的时候，会很困惑，甚至第一次都不能把名字读对——第一次，我以为这本书叫做《你像山里面的鸟》，直到看了书评简介和简体中文版本译者的介绍，才明白，这句话来自《圣经》，也是对主人公童年甚至是前半生经历的中文诗意化描述。 ——可能“教育”和...

                         (展开)
                    ",你当像鸟飞往你的山
12371584,沉重,4.0,2020-03-11 00:47:54,3,0,0,"                        这本书读得让我的心情很沉重，我很怕作者在书中死掉，我也很怕自己会陷入作者的陈述中无法自拔。这种非正常的家庭让我无法理解，父亲和肖恩的偏执、暴虐我可以理解，因为他们是病人，但是母亲的行为让我很费解。母亲应该是一位受过教育的人，但是她对父亲的顺从让我无法接受。...

                         (展开)
                    ",你当像鸟飞往你的山
12329898,一个女孩的自我救赎之路,4.0,2020-03-02 02:58:45,1,0,0,"这篇书评可能有关键情节透露

                        01.传奇 在美国犹他州山区有这样一个家庭：他们离群索居，夫妻先后生下七个孩子，家庭收入来自于丈夫处理废料和妻子在乡间偷偷接生。 由于夫妻二人是虔诚的摩门教徒，他们有许多常人难以理解的行为：他们不信任现代医学，从不接种疫苗，坚持不去医院；将一切官方组织视为魔鬼，...

                         (展开)
                    ",你当像鸟飞往你的山
12289884,逃离从来不是成功,4.0,2020-02-23 10:05:34,3,0,0,"                        教育让她逃离了大山，让自己获得了新生，但也与原生家庭产生了难以弥补的裂痕。回忆录中随着时间的推移，对原生家庭扭曲偏执的控诉越发严厉，亦有更多的不明显的自负，以教育为名，甚至人为地将自己家庭割裂为两派 - 受过教育的（三个博士）和没有受过教育的。 以读者的视角和...

                         (展开)
                    ",你当像鸟飞往你的山
12241136,「你当像鸟飞往那山」,4.0,2020-02-11 22:07:35,3,0,0,"这篇书评可能有关键情节透露

                        「你当像鸟飞往那山」 去年大陆出版了美国历史学者塔拉・韦斯特弗的自传体著作《你当像鸟飞往你的山》。 塔拉・韦斯特弗，1986年生于爱达荷州的山区，十七岁前从未上过学。她通过自学考取杨百翰大学，2008年获文学学士学位。随后获得盖茨剑桥奖学金，2009年获剑桥大学哲学...

                         (展开)
                    ",你当像鸟飞往你的山
12221349,关于差异、家庭和更好的教育,5.0,2020-02-06 14:33:25,3,0,1,"这篇书评可能有关键情节透露

                        我是一个非常幸运的人，我获得了我的同龄人所可能获得的最好的教育机会，有时候我意识不到这点，因为我觉得我也有自己要面对的斗争。 说起山的隐喻，我特别喜欢郝景芳前阵子的文章，告诉在学校里习惯胜出的聪明人，更重要的是找到人生中要爬的山，而不是立刻占领附近的山头。这...

                         (展开)
                    ",你当像鸟飞往你的山
12217742,"“你当像鸟飞往你的山”。这句话出自《圣经》。
一种是“逃离”，一种是“找到新的信仰”。",5.0,2020-02-05 13:35:14,3,0,0,"                        你当像鸟飞往你的山，一直向前，无谓西东。 这本书是作者塔拉·韦斯特弗前半生的传记。17岁之前，她在家中接受的封闭式权威教育，让她把父亲当做上帝去崇拜。17岁之后从未接受过教育的她通过自学考上大学，随后获得盖茨剑桥奖学金，还相继获得了剑桥大学哲学硕士和历史学博士学...

                         (展开)
                    ",你当像鸟飞往你的山
12183700,-,3.0,2020-01-24 05:44:38,3,0,0,"                        很多次梦见我在前面奋力奔跑 我爸爸在我身后一直追着我 大骂我是不是有病 让我跑得更快一点 跑道上的人纷纷看着我们父子俩 也有很多次姐姐因为偶尔考试成绩不理想 被妈妈戳着太阳穴说 不努力读书是不是长大以后要去做x 这些回忆至今为止都是插在我心口上的一把利刃 幸运的人一...

                         (展开)
                    ",你当像鸟飞往你的山
12183493,封面真是太美了,5.0,2020-01-23 23:51:29,1,0,0,"                        封面有一支笔，封面还有一座山，一个人站在山脚下，整装待发，要像鸟一样飞往山峰。那么如何“飞往”呢？要依靠“Educated（教育）”。信达雅的中文译名，配上一“图”双关的封面图。提出问题，解答问题，图文并茂，相得益彰。完美诠释了这本书要表达的主旨。 本书是一本真正的...

                         (展开)
                    ",你当像鸟飞往你的山
12158849,知识改变命运,5.0,2020-01-11 16:54:19,3,0,0,"                        起初是想看中文版《你当像鸟飞往你的山》的，这本豆瓣读书2019第一名。后来想想英文我又不是看不懂，为何不直接看英文版《Educated》，因为我实在无法get中译本为何起了这样一个奇怪的名字。此刻读完书的我已经能够理解了中译本的书名，因为我也一直在飞往我的山。此山不是Buck...

                         (展开)
                    ",你当像鸟飞往你的山
12148505,我们每个人，都能从中读到原生家庭的影子,5.0,2020-01-06 11:14:30,3,0,4,"这篇书评可能有关键情节透露

                        花了3天时间一鼓作气看完了此书，看完的时候已是夜里1点半。我合上书，凝视着封面上的小女孩剪影，此时窗外的还有汽车的轰鸣声不时传来，我的思绪却始终无法平静下来，脑袋嗡嗡的。小时候不爱读人物传记，不爱非虚构类题材，觉得不够有趣，所以那个时候喜欢读《格列佛游记》。...

                         (展开)
                    ",你当像鸟飞往你的山
12094465,从垃圾堆里的女孩到剑桥博士,4.0,2019-12-13 14:37:21,3,0,2,"这篇书评可能有关键情节透露

                        1.被男性、家庭教育、传统、信仰禁锢的女性 《你当像鸟飞过你的山》里，塔拉出走的过程，也是通过教育、思考、成长，终究找到了自己。 塔拉出生在爱达荷州的巴克峰，明明这个世界已经有了汽车、医院、学校、电影院、咖啡厅，可她却获得像个未经开化的远古人。出生九年没有出生...

                         (展开)
                    ",你当像鸟飞往你的山
